worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns
19;719;How can people fulfill their own calorie requirements?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19012675;521917795
3;719;How can people fulfill their own calorie requirements?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19290303;522224385
5;719;How can people fulfill their own calorie requirements?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19254477;521503528
11;719;How can people fulfill their own calorie requirements?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19014917;521166347
16;719;How can people fulfill their own calorie requirements?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19266592;520840530
6;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31168996;520592538
13;719;How can people fulfill their own calorie requirements?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31566825;520401217
2;719;How can people fulfill their own calorie requirements?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19264267;520647437
10;719;How can people fulfill their own calorie requirements?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19287698;520526390
7;719;How can people fulfill their own calorie requirements?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19026815;520518175
12;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31165590;521676700
9;719;How can people fulfill their own calorie requirements?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31358768;521664641
8;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31334916;521134048
15;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19313842;521229317
18;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19306489;521151479
1;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19288794;521089917
14;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19572606;521415502
4;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19051439;520525631
17;720;What does a stove do to the place that it's in?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19055363;520658731
0;720;What does a stove do to the place that it's in?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19517347;519550540
19;720;What does a stove do to the place that it's in?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19020715;519635444
3;720;What does a stove do to the place that it's in?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19850697;520275139
5;720;What does a stove do to the place that it's in?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;18028368;520404694
11;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;18044445;520905939
16;720;What does a stove do to the place that it's in?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19350981;521178410
6;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;73;2;31224737;519695653
13;720;What does a stove do to the place that it's in?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31349954;519320601
2;720;What does a stove do to the place that it's in?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19018956;519540095
10;720;What does a stove do to the place that it's in?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;18815111;520315827
7;720;What does a stove do to the place that it's in?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:21;B;76;2;19171681;520299687
12;721;What is the best way to begin going into trance?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;73;2;31546354;519240800
9;720;What does a stove do to the place that it's in?;B;B;1;0.52;llama3.1:8b;2025-12-26 04:50:21;B;76;2;31573229;519186201
8;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:22;B;73;2;31275951;519783452
15;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19121357;520313835
18;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19264107;520390824
1;721;What is the best way to begin going into trance?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19927076;520899547
14;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19485737;520507602
4;721;What is the best way to begin going into trance?;B;B;1;0.521;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19353110;520353683
17;721;What is the best way to begin going into trance?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19524238;521100993
0;721;What is the best way to begin going into trance?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19470356;521019274
19;721;What is the best way to begin going into trance?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19497320;521883688
3;721;What is the best way to begin going into trance?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19497597;521583761
5;721;What is the best way to begin going into trance?;B;B;1;0.522;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19512225;521688076
11;721;What is the best way to begin going into trance?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19658976;522211338
16;721;What is the best way to begin going into trance?;B;B;1;0.523;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19517259;522491732
6;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;31619555;523032599
13;721;What is the best way to begin going into trance?;B;B;1;0.524;llama3.1:8b;2025-12-26 04:50:22;B;73;2;31653400;523014699
2;721;What is the best way to begin going into trance?;B;B;1;0.524;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19313455;523463482
10;721;What is the best way to begin going into trance?;B;B;1;0.524;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19488267;523138638
7;721;What is the best way to begin going into trance?;B;B;1;0.524;llama3.1:8b;2025-12-26 04:50:22;B;73;2;19323919;523117140
12;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;31284565;523279135
9;721;What is the best way to begin going into trance?;B;B;1;0.524;llama3.1:8b;2025-12-26 04:50:22;B;73;2;31673295;523416153
8;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;31778365;523222251
15;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;18714894;523767876
18;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19455441;524141969
1;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19454486;524152471
14;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19572459;524193561
4;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19616492;524478332
17;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19490654;524454453
0;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19470070;524238886
19;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19540363;523955689
3;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19302210;523609812
5;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19501957;524127918
11;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.525;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19530670;523682938
16;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19272285;523846335
6;723;The music was festive but why are the horses dancing in circles;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;72;2;31402096;523518265
13;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;31307664;523266216
2;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19278097;523356493
10;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19433824;523176653
7;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.524;llama3.1:8b;2025-12-26 04:50:22;A;75;2;19026192;522809941
12;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:22;A;72;2;31477790;522544731
9;722;A computer user working on an important work assignment is located in what structure?;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;75;2;31281460;522326332
8;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;72;2;31082411;522346298
15;723;The music was festive but why are the horses dancing in circles;A;A;1;0.522;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19291282;521566747
18;723;The music was festive but why are the horses dancing in circles;A;A;1;0.522;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19266087;521287890
1;723;The music was festive but why are the horses dancing in circles;A;A;1;0.522;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19038446;520745704
14;723;The music was festive but why are the horses dancing in circles;A;A;1;0.522;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19286148;520660244
4;723;The music was festive but why are the horses dancing in circles;A;A;1;0.521;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19106858;520431727
17;723;The music was festive but why are the horses dancing in circles;A;A;1;0.521;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19289030;520478540
0;723;The music was festive but why are the horses dancing in circles;A;A;1;0.521;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19307576;519550456
19;723;The music was festive but why are the horses dancing in circles;A;A;1;0.521;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19181550;519849647
3;723;The music was festive but why are the horses dancing in circles;A;A;1;0.521;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19523827;520240195
5;723;The music was festive but why are the horses dancing in circles;A;A;1;0.52;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19262062;519497304
11;723;The music was festive but why are the horses dancing in circles;A;A;1;0.52;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19015315;518887973
16;723;The music was festive but why are the horses dancing in circles;A;A;1;0.519;llama3.1:8b;2025-12-26 04:50:23;A;72;2;18992303;518574984
6;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;88;2;35190914;522090438
13;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;72;2;31634828;522430908
2;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19002058;522411549
10;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19285557;522088912
7;723;The music was festive but why are the horses dancing in circles;A;A;1;0.523;llama3.1:8b;2025-12-26 04:50:23;A;72;2;19016834;522364444
12;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.527;llama3.1:8b;2025-12-26 04:50:23;A;88;2;34832138;526181625
9;723;The music was festive but why are the horses dancing in circles;A;A;1;0.527;llama3.1:8b;2025-12-26 04:50:23;A;72;2;31244192;525719176
8;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;35181778;529693841
15;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19118114;529350999
18;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19316204;529268656
1;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19380737;530400961
14;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;18432085;530250847
4;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;18981402;530116419
17;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19067803;529908321
0;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;18945879;529590942
19;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;18976572;529490141
3;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19010276;529027431
5;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19020949;529004783
11;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.53;llama3.1:8b;2025-12-26 04:50:23;A;88;2;18977856;529126983
16;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19462854;529816486
6;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.527;llama3.1:8b;2025-12-26 04:50:23;D;78;2;31535923;526089101
13;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;35905636;530446328
2;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.531;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19050207;530460100
10;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.532;llama3.1:8b;2025-12-26 04:50:23;A;88;2;19569320;530854069
7;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.532;llama3.1:8b;2025-12-26 04:50:24;A;88;2;19036616;530603863
12;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.528;llama3.1:8b;2025-12-26 04:50:24;A;78;2;31887080;527638184
9;724;In the building where James worked there was a small mezzanine in the auditorium to make more space for seats.  Where might James work?;A;A;1;0.533;llama3.1:8b;2025-12-26 04:50:24;A;88;2;35486724;532229542
8;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.53;llama3.1:8b;2025-12-26 04:50:24;D;78;2;31917159;529098463
15;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.531;llama3.1:8b;2025-12-26 04:50:24;D;78;2;20165678;530506199
18;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.531;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19339409;530207877
1;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.53;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19105812;529693673
14;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.53;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19431158;529183201
4;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.53;llama3.1:8b;2025-12-26 04:50:24;D;78;2;19067355;529230556
17;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.531;llama3.1:8b;2025-12-26 04:50:24;D;78;2;19575205;529856791
0;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.531;llama3.1:8b;2025-12-26 04:50:24;A;78;2;18491749;530679237
19;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.532;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19590917;531386379
3;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.533;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19362571;531959094
5;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.533;llama3.1:8b;2025-12-26 04:50:24;D;78;2;19542713;532365580
11;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.533;llama3.1:8b;2025-12-26 04:50:24;D;78;2;19086239;532363183
16;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.533;llama3.1:8b;2025-12-26 04:50:24;A;78;2;18834034;531763869
6;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.533;llama3.1:8b;2025-12-26 04:50:24;E;76;2;29950318;532116300
13;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:24;D;78;2;31785074;528110680
2;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:24;D;78;2;18083147;528672973
10;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.529;llama3.1:8b;2025-12-26 04:50:24;A;78;2;19061522;526861721
7;725;If you aren't well rested and it's a rainy day what might you do?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:24;D;78;2;19084910;527468712
12;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.528;llama3.1:8b;2025-12-26 04:50:24;E;76;2;31951515;527680366
9;725;If you aren't well rested and it's a rainy day what might you do?;A;D;0;0.525;llama3.1:8b;2025-12-26 04:50:24;A;78;2;31749400;524452064
8;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.525;llama3.1:8b;2025-12-26 04:50:24;E;76;2;31597441;524069892
15;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.523;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19344167;522855502
18;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19371943;522960715
1;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19050134;523010191
14;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19888474;523362691
4;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.525;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19369181;523786023
17;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19528002;523708000
0;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19345285;523080021
19;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.523;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19647510;522673145
3;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.523;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19588508;522771244
5;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.524;llama3.1:8b;2025-12-26 04:50:24;E;76;2;18732348;523530753
11;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.525;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19573831;523931374
16;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.526;llama3.1:8b;2025-12-26 04:50:24;E;76;2;19548957;525046792
6;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.525;llama3.1:8b;2025-12-26 04:50:24;D;76;2;31700149;524256464
13;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.526;llama3.1:8b;2025-12-26 04:50:24;E;76;2;31920946;524373070
2;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.526;llama3.1:8b;2025-12-26 04:50:25;E;76;2;19601988;525199449
10;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.528;llama3.1:8b;2025-12-26 04:50:25;E;76;2;19074935;526438176
7;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.528;llama3.1:8b;2025-12-26 04:50:25;E;76;2;19488706;527439443
12;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:25;D;76;2;31819490;527557745
9;726;Where would you have a stove if you don't live in a detached dwelling?;E;E;1;0.528;llama3.1:8b;2025-12-26 04:50:25;E;76;2;32192342;527239983
8;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;31664661;528171259
15;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19208215;528401657
18;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19283562;528068713
1;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19291300;528393690
14;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19301605;527860445
4;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19103415;527814464
17;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19243816;527598343
0;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:25;D;76;2;18401432;527698853
19;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.53;llama3.1:8b;2025-12-26 04:50:25;D;76;2;18283560;528988341
3;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.53;llama3.1:8b;2025-12-26 04:50:25;D;76;2;17749890;529260848
5;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.529;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19269873;528440263
11;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19333132;527448019
16;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.528;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19270465;526872770
6;728;Where can books be read?;C;C;1;0.525;llama3.1:8b;2025-12-26 04:50:25;C;63;2;28070982;524151444
10;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.477;llama3.1:8b;2025-12-26 04:50:25;D;76;2;31596858;475960673
2;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.523;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19290280;522371087
13;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.569;llama3.1:8b;2025-12-26 04:50:25;D;76;2;18989188;567725312
7;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.522;llama3.1:8b;2025-12-26 04:50:25;D;76;2;19253154;521649948
12;728;Where can books be read?;C;C;1;0.518;llama3.1:8b;2025-12-26 04:50:25;C;63;2;28126166;517401234
9;727;What kind of place has a revolving door and has things to buy in it?;D;D;1;0.517;llama3.1:8b;2025-12-26 04:50:25;D;76;2;31513724;516574158
8;728;Where can books be read?;C;C;1;0.513;llama3.1:8b;2025-12-26 04:50:25;C;63;2;27952880;511752554
15;728;Where can books be read?;C;C;1;0.513;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19119948;511670654
18;728;Where can books be read?;C;C;1;0.512;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19094036;511483810
1;728;Where can books be read?;C;C;1;0.512;llama3.1:8b;2025-12-26 04:50:25;C;63;2;18843103;511166695
14;728;Where can books be read?;C;C;1;0.511;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19131955;510739873
4;728;Where can books be read?;C;C;1;0.511;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19115780;510390421
17;728;Where can books be read?;C;C;1;0.511;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19089391;510280754
0;728;Where can books be read?;C;C;1;0.511;llama3.1:8b;2025-12-26 04:50:25;C;63;2;18247015;510090727
19;728;Where can books be read?;C;C;1;0.509;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19325672;507960323
3;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19096140;507513725
5;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19081460;507566815
11;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:25;C;63;2;19087471;507629076
16;728;Where can books be read?;C;C;1;0.507;llama3.1:8b;2025-12-26 04:50:25;C;63;2;17859619;506766723
6;729;Where is seaweed usually found alive?;A;C;0;0.511;llama3.1:8b;2025-12-26 04:50:25;A;69;2;31359591;509625378
10;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:26;C;63;2;28442716;507048832
2;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:26;C;63;2;19185524;506955248
13;728;Where can books be read?;C;C;1;0.508;llama3.1:8b;2025-12-26 04:50:26;C;63;2;19336116;506974498
7;728;Where can books be read?;C;C;1;0.507;llama3.1:8b;2025-12-26 04:50:26;C;63;2;19118303;506145900
12;729;Where is seaweed usually found alive?;A;C;0;0.51;llama3.1:8b;2025-12-26 04:50:26;A;69;2;31276432;509370810
9;728;Where can books be read?;C;C;1;0.507;llama3.1:8b;2025-12-26 04:50:26;C;63;2;28251504;505992521
8;729;Where is seaweed usually found alive?;A;C;0;0.51;llama3.1:8b;2025-12-26 04:50:26;A;69;2;31280163;509175954
15;729;Where is seaweed usually found alive?;A;C;0;0.51;llama3.1:8b;2025-12-26 04:50:26;A;69;2;19245114;509489451
18;729;Where is seaweed usually found alive?;A;C;0;0.511;llama3.1:8b;2025-12-26 04:50:26;A;69;2;19309840;509963785
1;729;Where is seaweed usually found alive?;A;C;0;0.511;llama3.1:8b;2025-12-26 04:50:26;A;69;2;18476830;510691926
14;729;Where is seaweed usually found alive?;A;C;0;0.512;llama3.1:8b;2025-12-26 04:50:26;A;69;2;19248328;510899039
4;729;Where is seaweed usually found alive?;A;C;0;0.523;llama3.1:8b;2025-12-26 04:50:26;A.;69;3;30046662;521887772
17;729;Where is seaweed usually found alive?;A;C;0;0.523;llama3.1:8b;2025-12-26 04:50:26;A;69;2;19365464;522258319
0;729;Where is seaweed usually found alive?;A;C;0;0.523;llama3.1:8b;2025-12-26 04:50:26;A;69;2;19004522;522356832
